14:00:48.887 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
14:00:48.919 [main] DEBUG o.h.b.r.c.i.ClassLoaderServiceImpl - Incoming config yielded no classloaders; adding standard SE ones
14:00:48.964 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Located and parsed 2 persistence units; checking each
14:00:48.964 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=pu_essai, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [banque_essai]
14:00:48.964 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Excluding from consideration due to name mis-match
14:00:48.964 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=banque_essai, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [banque_essai]
14:00:48.969 [main] DEBUG o.h.jpa.boot.spi.ProviderChecker - Persistence-unit [banque_essai] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
14:00:48.978 [main] DEBUG o.h.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: banque_essai
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/Diginamic12/Documents/workspace-sts-3.8.4.RELEASE/Test-Jpa/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		banque.Banque
		banque.Client
		banque.Compte
		banque.LivretA
		banque.AssuranceVie
		banque.Operation
		banque.Virement]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: com.mysql.jdbc.Driver
		javax.persistence.jdbc.password: 
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3306/banque?useSSl=false
		hibernate.show_sql: true
		hibernate.archive.autodetection: 
		javax.persistence.schema-generation.database.action: drop-and-create
		hibernate.hbm2ddl.auto: update
		javax.persistence.jdbc.user: root]
14:00:48.988 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
14:00:48.989 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
14:00:48.992 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
14:00:48.992 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
14:00:49.046 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.1.0.Final}
14:00:49.048 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
14:00:49.049 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
14:55:59.021 [main] DEBUG o.h.secure.spi.JaccIntegrator - Skipping JACC integration as it was not enabled
14:55:59.021 [main] DEBUG o.hibernate.engine.spi.CascadeStyles - External cascade style regsitration [persist : STYLE_PERSIST_SKIPLAZY] overrode base registration [STYLE_PERSIST]
14:55:59.045 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.Banque] is safe
14:55:59.045 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.Banque
14:55:59.053 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.Banque] is safe
14:55:59.053 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.Banque
14:55:59.071 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.AbstractOperation] is safe
14:55:59.071 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.AbstractOperation
14:55:59.071 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.AbstractOperation] is safe
14:55:59.071 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.AbstractOperation
14:55:59.071 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.Virement] is safe
14:55:59.071 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.Virement
14:55:59.072 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.Virement] is safe
14:55:59.072 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.Virement
14:55:59.074 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.AbstractCompte] is safe
14:55:59.074 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.AbstractCompte
14:55:59.074 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.AbstractCompte] is safe
14:55:59.074 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.AbstractCompte
14:55:59.074 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.AssuranceVie] is safe
14:55:59.074 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.AssuranceVie
14:55:59.074 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.LivretA] is safe
14:55:59.074 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.LivretA
14:55:59.074 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.AssuranceVie] is safe
14:55:59.074 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.AssuranceVie
14:55:59.074 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.LivretA] is safe
14:55:59.074 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.LivretA
14:55:59.081 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.Client] is safe
14:55:59.081 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.Client
14:55:59.082 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - Not known whether passed class name [banque.Client] is safe
14:55:59.083 [main] DEBUG o.h.b.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : banque.Client
14:55:59.089 [main] DEBUG o.h.p.c.AbstractCollectionPersister - Static SQL for collection: banque.Client.comptes
14:55:59.089 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  Row insert: insert into COMPTE_CLIENT (Client_ID, COMPTE_ID) values (?, ?)
14:55:59.089 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  Row update: update COMPTE_CLIENT set COMPTE_ID=? where Client_ID=? and COMPTE_ID=?
14:55:59.089 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  Row delete: delete from COMPTE_CLIENT where Client_ID=? and COMPTE_ID=?
14:55:59.090 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  One-shot delete: delete from COMPTE_CLIENT where Client_ID=?
14:55:59.090 [main] DEBUG o.h.p.c.AbstractCollectionPersister - Static SQL for collection: banque.AbstractCompte.clients
14:55:59.090 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  Row insert: insert into COMPTE_CLIENT (COMPTE_ID, Client_ID) values (?, ?)
14:55:59.090 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  Row update: update COMPTE_CLIENT set Client_ID=? where COMPTE_ID=? and Client_ID=?
14:55:59.090 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  Row delete: delete from COMPTE_CLIENT where COMPTE_ID=? and Client_ID=?
14:55:59.090 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  One-shot delete: delete from COMPTE_CLIENT where COMPTE_ID=?
14:55:59.091 [main] DEBUG o.h.p.c.AbstractCollectionPersister - Static SQL for collection: banque.Banque.clients
14:55:59.091 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  Row insert: update client set BANQUE_ID=? where id=?
14:55:59.091 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  Row update: update client set  where id=?
14:55:59.091 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  Row delete: update client set BANQUE_ID=null where BANQUE_ID=? and id=?
14:55:59.091 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  One-shot delete: update client set BANQUE_ID=null where BANQUE_ID=?
14:55:59.091 [main] DEBUG o.h.p.c.AbstractCollectionPersister - Static SQL for collection: banque.AbstractCompte.operations
14:55:59.091 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  Row insert: update operationTablePerClass set COMPTE_ID=? where id=?
14:55:59.091 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  Row update: update operationTablePerClass set  where id=?
14:55:59.091 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  Row delete: update operationTablePerClass set COMPTE_ID=null where COMPTE_ID=? and id=?
14:55:59.091 [main] DEBUG o.h.p.c.AbstractCollectionPersister -  One-shot delete: update operationTablePerClass set COMPTE_ID=null where COMPTE_ID=?
14:55:59.093 [main] DEBUG o.h.p.entity.AbstractEntityPersister - Static SQL for entity: banque.Banque
14:55:59.093 [main] DEBUG o.h.p.entity.AbstractEntityPersister -  Version select: select id from banque where id =?
14:55:59.093 [main] DEBUG o.h.p.entity.AbstractEntityPersister -  Snapshot select: select banque_.id, banque_.NOM as NOM2_0_ from banque banque_ where banque_.id=?
14:55:59.093 [main] DEBUG o.h.p.entity.AbstractEntityPersister -  Insert 0: insert into banque (NOM, id) values (?, ?)
14:55:59.093 [main] DEBUG o.h.p.entity.AbstractEntityPersister -  Update 0: update banque set NOM=? where id=?
14:55:59.093 [main] DEBUG o.h.p.entity.AbstractEntityPersister -  Delete 0: delete from banque where id=?
14:55:59.108 [main] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@16db3fb]
14:55:59.108 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : clients
14:55:59.110 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : nom
14:55:59.110 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
14:55:59.119 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
14:55:59.121 [main] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=banque.Banque)
    - Returns
       - EntityReturnImpl(entity=banque.Banque, querySpaceUid=<gen:0>, path=banque.Banque)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=banque.Banque)
          - SQL table alias mapping - banque0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

14:55:59.122 [main] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity banque.Banque [NONE]: select banque0_.id as id1_0_0_, banque0_.NOM as NOM2_0_0_ from banque banque0_ where banque0_.id=?
14:55:59.122 [main] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@14698ab]
14:55:59.123 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : clients
14:55:59.123 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : nom
14:55:59.123 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
14:55:59.123 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
14:55:59.123 [main] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=banque.Banque)
    - Returns
       - EntityReturnImpl(entity=banque.Banque, querySpaceUid=<gen:0>, path=banque.Banque)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=banque.Banque)
          - SQL table alias mapping - banque0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

14:55:59.123 [main] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity banque.Banque [READ]: select banque0_.id as id1_0_0_, banque0_.NOM as NOM2_0_0_ from banque banque0_ where banque0_.id=?
14:55:59.123 [main] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4ca3f6]
14:55:59.123 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : clients
14:55:59.123 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : nom
14:55:59.123 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
14:55:59.123 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
14:55:59.123 [main] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=banque.Banque)
    - Returns
       - EntityReturnImpl(entity=banque.Banque, querySpaceUid=<gen:0>, path=banque.Banque)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=banque.Banque)
          - SQL table alias mapping - banque0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

14:55:59.123 [main] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity banque.Banque [UPGRADE]: select banque0_.id as id1_0_0_, banque0_.NOM as NOM2_0_0_ from banque banque0_ where banque0_.id=? for update
14:55:59.124 [main] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1aa3ca5]
14:55:59.124 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : clients
14:55:59.124 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : nom
14:55:59.124 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
14:55:59.124 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
14:55:59.124 [main] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=banque.Banque)
    - Returns
       - EntityReturnImpl(entity=banque.Banque, querySpaceUid=<gen:0>, path=banque.Banque)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=banque.Banque)
          - SQL table alias mapping - banque0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

14:55:59.124 [main] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity banque.Banque [UPGRADE_NOWAIT]: select banque0_.id as id1_0_0_, banque0_.NOM as NOM2_0_0_ from banque banque0_ where banque0_.id=? for update
14:55:59.124 [main] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2c13a8]
14:55:59.124 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : clients
14:55:59.124 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : nom
14:55:59.124 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
14:55:59.124 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
14:55:59.124 [main] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=banque.Banque)
    - Returns
       - EntityReturnImpl(entity=banque.Banque, querySpaceUid=<gen:0>, path=banque.Banque)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=banque.Banque)
          - SQL table alias mapping - banque0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

14:55:59.124 [main] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity banque.Banque [UPGRADE_SKIPLOCKED]: select banque0_.id as id1_0_0_, banque0_.NOM as NOM2_0_0_ from banque banque0_ where banque0_.id=? for update
14:55:59.124 [main] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@144435b]
14:55:59.124 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : clients
14:55:59.125 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : nom
14:55:59.125 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
14:55:59.125 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
14:55:59.125 [main] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=banque.Banque)
    - Returns
       - EntityReturnImpl(entity=banque.Banque, querySpaceUid=<gen:0>, path=banque.Banque)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=banque.Banque)
          - SQL table alias mapping - banque0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

14:55:59.125 [main] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity banque.Banque [FORCE]: select banque0_.id as id1_0_0_, banque0_.NOM as NOM2_0_0_ from banque banque0_ where banque0_.id=? for update
14:55:59.125 [main] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@b7550d]
14:55:59.125 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : clients
14:55:59.125 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : nom
14:55:59.125 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
14:55:59.125 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
14:55:59.125 [main] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=banque.Banque)
    - Returns
       - EntityReturnImpl(entity=banque.Banque, querySpaceUid=<gen:0>, path=banque.Banque)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=banque.Banque)
          - SQL table alias mapping - banque0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

14:55:59.125 [main] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity banque.Banque [PESSIMISTIC_READ]: select banque0_.id as id1_0_0_, banque0_.NOM as NOM2_0_0_ from banque banque0_ where banque0_.id=? lock in share mode
14:55:59.125 [main] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@541c15]
14:55:59.125 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : clients
14:55:59.125 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : nom
14:55:59.125 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
14:55:59.126 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
14:55:59.126 [main] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=banque.Banque)
    - Returns
       - EntityReturnImpl(entity=banque.Banque, querySpaceUid=<gen:0>, path=banque.Banque)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=banque.Banque)
          - SQL table alias mapping - banque0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

14:55:59.126 [main] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity banque.Banque [PESSIMISTIC_WRITE]: select banque0_.id as id1_0_0_, banque0_.NOM as NOM2_0_0_ from banque banque0_ where banque0_.id=? for update
14:55:59.126 [main] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@18122b2]
14:55:59.126 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : clients
14:55:59.126 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : nom
14:55:59.126 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
14:55:59.126 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
14:55:59.126 [main] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=banque.Banque)
    - Returns
       - EntityReturnImpl(entity=banque.Banque, querySpaceUid=<gen:0>, path=banque.Banque)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=banque.Banque)
          - SQL table alias mapping - banque0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

14:55:59.126 [main] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity banque.Banque [PESSIMISTIC_FORCE_INCREMENT]: select banque0_.id as id1_0_0_, banque0_.NOM as NOM2_0_0_ from banque banque0_ where banque0_.id=? for update
14:55:59.126 [main] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7aa82b]
14:55:59.126 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : clients
14:55:59.126 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : nom
14:55:59.126 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
14:55:59.126 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
14:55:59.126 [main] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=banque.Banque)
    - Returns
       - EntityReturnImpl(entity=banque.Banque, querySpaceUid=<gen:0>, path=banque.Banque)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=banque.Banque)
          - SQL table alias mapping - banque0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

14:55:59.127 [main] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity banque.Banque [OPTIMISTIC]: select banque0_.id as id1_0_0_, banque0_.NOM as NOM2_0_0_ from banque banque0_ where banque0_.id=?
14:55:59.127 [main] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1d82fed]
14:55:59.127 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : clients
14:55:59.127 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : nom
14:55:59.127 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
14:55:59.127 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
14:55:59.127 [main] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=banque.Banque)
    - Returns
       - EntityReturnImpl(entity=banque.Banque, querySpaceUid=<gen:0>, path=banque.Banque)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=banque.Banque)
          - SQL table alias mapping - banque0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

14:55:59.127 [main] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity banque.Banque [OPTIMISTIC_FORCE_INCREMENT]: select banque0_.id as id1_0_0_, banque0_.NOM as NOM2_0_0_ from banque banque0_ where banque0_.id=?
14:55:59.136 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_MERGE on entity banque.Banque: select banque0_.id as id1_0_0_, banque0_.NOM as NOM2_0_0_ from banque banque0_ where banque0_.id=?
14:55:59.136 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_REFRESH on entity banque.Banque: select banque0_.id as id1_0_0_, banque0_.NOM as NOM2_0_0_ from banque banque0_ where banque0_.id=?
14:55:59.136 [main] DEBUG o.h.p.entity.AbstractEntityPersister - Static SQL for entity: banque.AbstractOperation
14:55:59.136 [main] DEBUG o.h.p.entity.AbstractEntityPersister -  Version select: select id from operationTablePerClass where id =?
14:55:59.136 [main] DEBUG o.h.p.entity.AbstractEntityPersister -  Snapshot select: select abstractop_.id, abstractop_.COMPTE_ID as COMPTE_I5_4_, abstractop_.date as date2_4_, abstractop_.montant as montant3_4_, abstractop_.motif as motif4_4_ from ( select id, date, montant, motif, COMPTE_ID, beneficiare, 1 as clazz_ from virement ) abstractop_ where abstractop_.id=?
14:55:59.136 [main] DEBUG o.h.p.entity.AbstractEntityPersister -  Insert 0: insert into operationTablePerClass (COMPTE_ID, date, montant, motif, id) values (?, ?, ?, ?, ?)
14:55:59.136 [main] DEBUG o.h.p.entity.AbstractEntityPersister -  Update 0: update operationTablePerClass set COMPTE_ID=?, date=?, montant=?, motif=? where id=?
14:55:59.136 [main] DEBUG o.h.p.entity.AbstractEntityPersister -  Delete 0: delete from operationTablePerClass where id=?
14:55:59.137 [main] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@384f]
14:55:59.137 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : compte
14:55:59.137 [main] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@ecbb8d]
14:55:59.140 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : compte.clients
14:55:59.140 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : compte.numero
14:55:59.140 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : compte.operations
14:55:59.140 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Property path deemed to be circular : compte.operations
14:55:59.140 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : compte.solde
14:55:59.140 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : compte.dateFin
14:55:59.140 [main] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : compte.taux
